id,sentiment
4440664,1
9995822,1
9700136,0
4199592,0
4170948,0
3541605,1
9234539,1
2777466,0
9754941,1
8362891,1
8053965,0
1355954,0
5916603,1
9385104,0
9818874,0
5498157,0
8491632,1
8822107,0
5762963,1
2331585,0
6823054,1
2461567,0
2407228,1
9329596,1
1916038,1
445222,1
9641077,1
10275059,0
9075312,0
7088203,1
5493579,1
4037144,0
1609401,1
5821129,1
762011,0
7857160,0
3914427,1
1532014,1
9767256,1
7190895,1
7575173,1
8055012,0
9696417,1
8087479,1
3267798,0
5948057,0
4482995,1
696536,1
8634101,1
798683,1
6419896,1
7902224,0
6118068,0
9832090,1
82950,1
4926507,1
5983959,1
10088301,0
6560191,1
9858436,0
10002290,0
10070847,0
2678413,1
8433283,0
2899356,1
9855910,1
9760765,0
8916971,1
8131369,0
2350930,1
5256471,0
7710470,1
417553,0
10070218,0
7102287,0
9600933,0
10075788,0
9763996,0
5885646,1
2018121,0
657955,0
8582301,0
5678370,0
8367146,0
6112866,1
688141,0
898714,1
3298602,0
9016192,1
5355269,0
5232875,0
6404389,0
6151963,1
1088084,1
8352507,0
10000323,1
4198743,1
7332194,0
6815444,1
10114459,1
6193653,0
8196186,0
9467627,0
7233132,0
6968062,0
8932069,0
8540917,0
9779087,0
10198419,1
9985695,0
10265894,1
9716253,1
1768722,0
5793599,0
578509,0
9440224,1
7776057,0
1423861,1
1843316,1
8510166,0
9559548,0
9786296,0
502063,0
8846417,0
10097535,0
10012331,0
104208,0
5809157,0
9417393,1
3849515,1
8054629,1
6152142,0
10019346,0
9933578,0
3890130,1
2565818,0
9518378,0
3786474,0
9368739,0
10274363,0
10130643,0
4162795,0
8899863,0
3397955,1
9797379,1
1256991,0
6596206,1
8123911,1
4218785,1
9372042,1
7134099,1
8619248,0
7661534,0
4096811,1
6824608,0
7930682,0
6886897,1
6404417,0
8886463,1
3246045,0
3134975,1
9934752,1
7181749,0
5835579,1
7140208,1
4348113,0
10055811,1
1437165,1
6700373,0
9270880,1
7486980,1
4489260,1
8939900,0
1097301,1
8554159,0
9338485,1
8829382,1
4641846,1
4313515,0
7350723,0
9537813,1
9852150,0
7457716,1
6011007,0
5386508,0
9825963,0
9976676,0
8212523,0
10247369,1
4734401,0
9505446,0
2349813,1
3415958,1
7219851,1
5887777,1
8583149,1
4868769,0
9637944,0
9945339,0
9020458,0
7577667,0
10117216,0
9536773,1
487643,0
386674,0
8193767,0
671074,1
7542404,0
3385086,0
1748200,0
7490045,0
3112149,0
1178443,1
9625767,1
8944641,0
8650840,0
8633705,0
4983350,1
8762845,0
3372402,1
8676442,1
7805077,1
2183231,1
7800482,1
6993612,1
4733774,1
10110231,1
262854,1
5397317,1
1947715,0
6796358,0
9872288,1
8490526,1
10160790,1
5681542,0
1976330,1
2331809,0
2008912,0
260951,0
8017393,1
10248314,0
1606595,0
6175797,1
9853038,0
9706958,1
4803802,0
9056545,1
10246490,1
9961049,0
10184074,1
2046546,1
6263605,0
4777493,0
8759165,0
9006048,0
8644802,1
9833012,0
5546497,0
8570589,0
6860461,1
9755644,1
5734949,0
1330073,0
8917057,1
6175397,1
141851,0
8539723,0
9258003,1
1193381,0
1140166,1
8876643,1
8868371,0
8541222,1
1125811,0
7669083,1
5706739,0
6317067,1
6032865,1
1681113,0
9958050,1
9771495,1
8651156,0
1983169,0
7710680,0
5947786,0
8719091,1
10044437,1
3782087,1
9283284,0
4859529,0
8949574,1
9606746,0
3821841,1
2841882,1
9945654,1
5624046,0
9332796,1
9738898,1
9388895,0
352359,0
9976084,0
5883692,0
9957560,1
5227533,0
9682237,0
123041,0
10145704,0
7262172,1
7668778,0
3787250,0
9877338,0
9123958,0
5227989,1
10115903,0
10025014,1
6679540,0
10138960,0
732863,0
7314184,1
9667013,0
9259669,1
9730363,1
6884868,1
7220735,0
8555563,1
10206492,1
8901186,1
8868643,1
7521670,0
10252433,0
3744796,1
4824413,0
9028987,1
9484097,1
8215410,0
8529187,1
5769016,0
8545121,0
5959209,0
8792905,1
8792807,1
3958205,1
8622673,0
3360892,1
10258683,1
5474446,1
9114203,1
357027,1
148571,0
4899064,1
4664426,0
9676365,0
6310724,0
9796296,0
4945982,1
9563837,0
7539479,0
3280808,1
6869810,0
6762945,1
8859827,1
4529913,1
9076242,1
5324135,1
10135962,0
9620417,0
9902994,1
9407520,0
8704157,1
7869922,1
9828835,0
4615599,0
7787072,1
1636230,0
9835766,1
10178143,1
408251,1
9322640,0
8593902,1
9842262,1
10084672,1
6458242,1
2281187,0
9261748,1
3991770,0
9785510,1
4517290,1
3410374,1
6636312,1
6108883,0
7082073,0
4194142,0
8919346,0
9265004,1
9804770,0
7629848,1
3902210,1
9684629,1
2545269,1
9879942,0
9879475,1
1799788,0
302251,1
9233289,1
489100,0
9232273,0
2769957,1
9893173,1
6630525,1
9251597,1
2062485,1
10032628,0
9660825,0
10063146,1
7520833,0
387045,0
9195941,1
9105015,0
10178774,1
7517564,0
5281550,0
34785,1
3541505,1
7136242,1
1186512,0
3925493,1
7580177,1
10141816,1
6257854,0
10145342,1
8449909,0
7992857,0
6252253,0
2034643,1
1664894,1
4463955,0
9700630,1
7936314,0
9656486,0
89406,1
9711371,0
8971930,1
9790240,1
6422127,0
9262373,1
3336117,0
2701883,0
7617432,1
8826019,0
1921552,1
10144695,0
9994027,1
6235451,0
5023214,1
9876013,0
9983938,1
4929515,1
8445223,1
7471617,0
8979264,0
8383693,1
2991624,1
8519976,0
240461,0
4201075,1
8530552,0
8328397,1
4446316,0
4336389,0
10007306,1
4902503,1
10041188,1
1034307,0
5182423,0
9386994,0
10276224,1
10043766,0
2425396,1
5458109,0
9340850,1
9866789,1
8388095,0
223936,1
9341143,1
9287784,1
10273682,1
7292864,1
3566341,1
9452880,1
610925,0
9525223,1
5414741,0
27217,0
4761165,1
8635064,1
5171435,1
9980089,1
499176,1
4176641,1
1513568,0
6198336,1
4393094,0
7528879,1
9644627,1
9834971,0
2846570,0
9163084,0
9781193,0
6838104,1
8446454,0
8108831,0
7036182,1
9094778,0
7280169,0
9962436,1
8750471,1
4871327,0
2737916,0
6114087,0
9617443,1
9909822,1
7556404,1
5066873,0
4548812,0
9910185,0
6610435,0
739625,1
4533539,0
9977785,1
8569275,0
8839624,0
5873742,1
6003828,0
10009825,1
10122466,1
5876518,0
6856409,1
10210910,1
10102014,0
9030659,1
9974867,1
9964552,0
6160909,0
6730073,1
4312739,0
7087612,0
8103953,0
270974,0
3564690,1
108425,0
8377069,1
8262238,1
3087877,1
6977813,0
4144376,0
6989173,0
10242213,1
8117013,0
9074596,0
10155226,1
10261120,0
10066061,0
10169239,0
4953232,1
8661932,0
7553816,1
6193876,1
4551344,1
6761715,1
10035359,1
712805,0
9743857,1
8883786,0
9438257,1
4025248,0
8912009,1
3012649,0
10275654,0
8028804,1
9872731,1
3476023,0
10201101,1
6588485,0
9184359,0
1824940,0
9709245,0
2467896,1
10265112,1
7326112,0
9065896,0
8925463,0
9404340,1
4124131,1
9615004,1
9042393,0
9963681,1
9925009,0
9337749,1
5784079,0
1626715,0
9589833,0
9042523,0
3758250,0
9678232,1
6539134,0
107404,0
7799976,1
2947480,1
8243839,0
9265769,0
9867860,1
6249635,0
1517225,0
8540444,1
4536333,1
10107816,1
2251378,1
7269094,1
10057438,1
4370269,1
9362671,0
5468039,1
4921550,0
7562461,0
6327825,0
9950838,1
2434680,1
7305570,1
9717097,0
8169323,0
692888,0
9277789,0
74959,0
10006716,0
2280,1
9716083,1
7568908,0
270360,1
9260234,0
9771579,0
7751336,0
7658815,0
5816625,0
6847766,0
7445037,0
9479548,1
8082514,1
8485834,0
7440756,0
9939437,0
9908907,1
9080473,1
7554506,1
10268420,0
57875,1
961967,0
10171889,1
9817321,1
9907920,0
9721502,0
7691000,0
7353870,0
8548957,0
6077395,1
9695891,1
4531638,1
3493506,0
9014916,1
6642687,0
1356712,0
4498807,1
9765338,0
2102884,0
4558961,1
7521662,1
5012506,1
177541,0
7288973,0
10271801,1
2301086,1
737415,0
8100042,0
573712,0
10003745,0
6039206,1
3526274,0
9958130,1
5731310,1
1446633,0
3572436,1
8671118,1
5544259,1
9047721,1
8834515,1
4332991,1
6934574,0
3603174,0
4773194,0
217396,0
9409538,0
1956798,0
8707683,0
9848230,0
8900313,0
4041692,0
7545577,0
8209989,1
3917607,0
3370460,0
7978813,0
1229396,1
7431395,1
10267969,1
9807620,1
5335101,1
790135,1
1579444,0
9285403,0
8330694,0
8208806,1
8805755,0
284074,1
1112469,0
8093032,0
2057667,0
6403496,0
7140492,1
5601943,0
7758454,0
2909899,0
7462056,0
5796086,0
3849374,0
5734745,0
6629963,1
9196934,0
2462276,1
7414160,1
7528956,1
7184286,0
5923536,0
2005177,0
9804652,0
3583442,0
2369056,1
9433921,0
9623924,1
8722864,1
8564588,1
3310415,1
6304452,0
9131113,1
3879517,1
9424911,0
7897716,1
8733122,1
3528769,0
682300,1
3916884,1
9098582,0
8036587,1
3635564,0
9073837,0
8832233,0
9772246,1
8210390,1
4099788,0
2292655,0
7182310,0
7344940,0
10159738,1
3373588,0
3359505,0
8404172,0
360286,1
4279515,0
4429299,0
4695654,0
10209415,0
8051146,1
9125350,1
5690983,1
6077130,1
4574646,1
8174289,1
951033,0
5933938,0
8097495,0
6146723,1
7448456,1
8309850,1
3979451,1
5404612,1
2357427,0
344805,0
10076669,1
10114421,1
378708,1
4928651,0
8478777,1
8746201,1
8858542,1
9050046,1
2912922,0
1991616,1
9005578,1
6818596,1
8830904,0
526853,1
8536967,0
9203141,1
9467555,1
9759708,0
9324019,0
7576364,0
409938,0
9322476,0
5682411,0
6041724,0
8154161,0
3884246,1
10230497,0
3789791,0
2989628,0
7514983,1
9922400,1
9463480,0
7136980,0
6240680,1
10275184,1
5479832,1
5756853,1
7681686,0
3875598,1
8718600,0
10185107,1
185169,1
5805890,1
2597419,1
9913062,0
9245096,1
180237,0
5759721,0
9130169,1
1767434,1
7642732,0
1234593,0
9253323,1
8540379,0
8312005,0
10250214,0
9982577,1
8546668,0
1049999,0
9473981,0
9175424,1
6825298,1
5945762,0
6231463,1
7089269,0
9070351,0
4493673,0
9913746,1
591691,0
2829073,0
8764455,1
88515,1
7703634,0
7896819,0
8961027,1
9712109,1
6291979,0
6386848,0
5483773,0
9504102,0
8292802,0
5045706,1
5491567,1
9681544,0
9305523,0
7200112,1
3221834,1
10252604,1
2163182,0
4685973,0
9475125,1
4716666,1
2561092,1
7113276,1
8758002,1
8771083,1
7097738,0
7445543,0
1795853,1
2475607,1
8211543,0
9415995,1
9779373,0
3753804,0
6127076,1
5823647,0
9849259,0
9217183,0
7051922,1
5001223,0
10275577,0
9114058,1
5971785,1
9467918,0
8649204,0
10079408,0
8601383,1
8536390,0
9895521,1
4190865,1
8067787,1
8601556,0
6971234,0
7890830,0
8617099,0
3178492,1
8574923,0
3102445,1
5785918,0
9620240,0
8864144,0
9278728,1
4395284,1
3605948,1
1133601,0
3598986,1
5575179,0
9208664,0
9469983,1
9845040,1
2375959,1
7415486,0
10226596,1
9197685,0
7291907,1
10048514,0
1299587,1
8762656,1
5917232,0
3794725,0
10246277,0
5040954,1
4671844,1
36539,0
4562173,1
7006800,1
2543091,0
6329921,1
9966494,1
1350736,0
8130704,1
8899759,1
9237688,1
2932096,0
9681843,1
6723768,0
645003,0
3985432,1
2636603,0
9238502,1
5236632,0
4706266,0
6271783,0
6503873,0
8795710,0
5724146,1
3986908,0
4650632,1
8130260,0
9285899,1
9842547,1
7086516,1
9120525,1
7265793,0
7464542,0
8501648,0
8727230,0
9253742,1
7437866,1
9884463,1
6650645,0
2522086,1
317489,1
9798725,1
7516020,0
2641532,1
8948983,1
5844681,0
10097256,0
7764953,1
6028189,1
10177575,0
6715913,1
7141286,0
9476065,0
8939446,1
7686801,0
1442033,1
8911766,1
6036416,1
128013,0
4781792,0
2054020,1
10277759,1
7984705,1
1634245,0
8728327,1
9155221,1
8691689,1
7216894,0
9093121,1
5159238,0
6317652,0
2108274,1
6437932,1
8218006,1
7001962,0
7549281,0
10153395,0
7542959,0
9308090,1
8031941,0
294953,0
6783143,0
6285989,0
1169088,0
5248842,1
3974840,0
10049141,1
8289845,0
8562292,0
453005,0
10155772,0
6569931,0
9462838,1
3575835,0
1155537,1
3484226,1
4197134,1
10005750,1
7764519,0
3917710,1
6189666,0
9607995,0
9933409,1
1245562,1
8142788,0
8790772,0
8039835,1
9004692,0
5668760,1
8744146,0
8881412,1
3124728,0
4474061,0
141685,1
10160672,1
8567252,0
8481803,1
6545928,0
8611258,1
8736411,1
5423301,0
1238800,0
6775257,0
10247686,0
6835938,0
7974959,0
7440940,1
9425199,0
10185076,1
6297703,0
8662291,0
10183414,1
8619707,1
1255556,1
7919463,1
1456561,1
3856146,1
5373110,0
3852865,0
4101050,0
9149580,1
1342750,0
9915476,1
9292866,0
5912553,1
7924164,0
6621016,1
9943419,0
6650205,1
9829014,1
8205319,1
8421835,1
7468644,1
9021955,1
9401495,0
1343442,1
10155768,1
10244780,1
3595318,1
8568877,0
9783541,1
6677575,1
4399560,0
9852072,1
361913,1
9727811,0
8425837,0
8046015,1
7747607,1
4645398,0
9323630,0
8050910,0
7938265,0
7083847,0
1942157,0
9911586,0
118625,1
7691393,1
9242967,0
9017212,0
5048501,1
3305004,0
1480298,1
9464511,0
6697335,1
7735286,1
10022775,0
402829,0
9667919,1
6108118,0
9852325,1
9847632,0
7220602,0
9244790,1
6336121,1
6993902,0
7218282,0
9663533,0
6965875,0
3429721,0
3915235,0
10053282,1
9483051,0
2253854,0
3767664,1
9300291,0
6883443,1
9588412,1
7326743,0
5048451,0
9291106,0
5470739,0
9334146,0
2603096,0
5655574,1
5511038,0
6466771,0
9752813,0
9615533,1
6832738,0
8851226,1
8036187,1
4258469,1
4557495,1
4588460,1
8642085,0
7087356,0
10080558,0
8618919,0
7132618,0
7339420,1
240373,0
7219178,0
7807954,0
8521672,0
9467932,1
8441086,1
9409895,1
9175913,1
3585027,0
9790678,1
6276143,0
10252639,1
9451086,0
3028276,0
10023376,0
6200721,1
7345312,0
5103855,0
6389285,0
231473,0
10249206,1
865661,0
3382068,0
8209140,1
950184,1
1746780,1
2234752,0
8699132,1
4335142,0
3060890,0
7423687,0
8855166,0
3994201,0
10270238,0
7217416,0
6505065,0
10060658,1
3850578,0
5507470,0
5274735,1
9078678,0
764888,1
5678856,0
7012854,0
9395335,0
9676094,0
7325010,0
9882323,0
5208247,1
5455862,0
6564536,1
273034,0
9974303,1
9990435,0
8075042,1
10092655,1
8652323,0
4368165,0
140599,0
6385799,0
6316333,0
9735398,0
7315033,1
7549232,1
5236293,1
9636564,0
6425274,1
9733821,0
2694757,1
8222208,1
9012479,0
9836715,1
9991759,0
8164492,0
7808075,1
9454310,0
6351872,0
2864962,0
10076383,0
6889345,0
7253136,0
7449501,1
2984352,1
5819873,0
1652466,1
3086596,0
9212534,1
3555170,0
6759590,1
772070,1
2548157,1
4216112,1
9903158,1
9827186,0
6155445,0
5576986,0
8187637,0
6772670,1
5052506,0
5240012,0
4582665,1
4603915,1
9977775,1
390017,1
8770643,1
5822649,0
8759215,1
10153185,0
8529246,1
8377946,1
9850234,0
3116163,0
6123198,0
9981977,0
9929077,1
9539072,0
6290016,1
1955355,1
5149319,0
381478,0
107439,0
9271242,0
3110316,1
325359,0
9340605,0
9879512,1
9979649,1
9450866,0
7710282,1
4051516,1
8343875,0
7241725,1
8907013,1
3466376,1
6870256,1
10271452,0
7513591,1
9206076,0
9467475,1
4525447,0
7543175,0
10075262,1
6432964,1
326413,0
789517,1
24144,0
7266842,1
8184437,0
7601239,0
9335820,0
274235,0
3061575,1
9695948,0
4455991,0
6211883,0
8097236,0
7557247,1
7999266,0
9220391,0
9956542,0
10058824,1
7431021,1
9966294,0
8305608,1
9032872,1
3486180,1
8209297,1
7683651,1
7338415,0
2845395,1
7934681,0
2608935,0
7116965,1
704751,1
10262059,0
9068827,0
3055323,0
7681836,0
4942872,1
10036954,0
8490180,1
5432390,1
10058663,0
4200328,1
9844413,0
6237494,0
6767299,0
9139655,0
6073242,0
10192497,0
8704696,0
9855583,0
2176498,0
4712955,0
9359733,1
2237472,1
1350605,1
8684779,0
7832398,1
3543830,1
9443666,1
7844253,0
6513098,1
8974563,1
8884512,0
3432843,0
8413047,1
9675753,0
9170894,1
1641324,1
7722091,1
9413376,0
10249212,0
9523046,0
10115026,0
9744369,0
7915386,0
1338984,0
8611908,1
8150246,0
7612082,0
7517152,0
9721724,0
5246903,1
8614646,0
1448512,0
7022813,0
9671577,1
4259957,0
4072520,0
9546043,1
8026302,1
10247461,0
9141238,0
2417339,0
7279038,0
1530909,1
5415069,0
8798871,1
6312821,1
950363,1
6150661,1
1489408,0
9193043,1
8604012,1
4974496,1
7432769,0
3335918,0
10216655,1
5788027,0
9146395,0
6982714,0
5157510,1
8935024,1
694357,0
3934950,0
5824229,0
9252472,0
6857847,1
8437938,0
10055086,1
8090419,0
10184681,0
5820277,1
2030210,0
9469503,1
8823140,0
9448921,1
9899938,1
5588688,1
398739,1
1753513,1
7454781,0
6077577,1
5165555,1
9917630,1
3280806,1
3997088,1
3927911,0
3865331,1
6684498,1
5505657,1
9604028,0
3623524,0
6651764,1
9844482,1
9195140,1
10137117,1
9820126,1
10040825,0
10192237,0
10270844,0
40700,0
2901595,1
4770936,0
9796643,0
8608958,0
9830271,1
9823601,1
7080800,0
8765196,1
6261815,1
9472373,0
3451065,0
8425521,0
9824455,1
5432502,1
1080344,0
7273728,0
8393178,0
7963496,1
6191814,0
9768781,1
1584087,0
3927404,1
9141153,1
8659072,0
38594,0
5889348,0
1072794,0
8545124,1
2483834,1
8617963,1
7228507,0
7469104,0
7343095,0
6993696,1
7258668,1
5323559,1
9343935,1
10000070,0
6758993,0
9401526,1
8521015,1
9408198,1
9442025,0
9985330,0
5542777,1
6118679,0
5666668,0
6859502,1
3106384,1
6400979,0
1988742,0
3858939,1
285498,0
4333194,0
10067528,0
8653,1
3850780,1
9586143,0
9237867,0
632718,0
7965634,0
3497746,1
3855521,0
331165,0
6564471,0
9888695,1
4347353,0
752783,1
9863257,1
9735014,1
9382459,1
10186423,0
9421113,0
7706936,1
3599547,0
866332,1
4824706,1
9578025,1
10101342,1
9999716,0
3876809,0
5662831,1
8082842,1
9020767,1
1310911,1
9934676,0
9388703,1
429897,0
6040460,1
10222961,0
2904969,0
5350047,0
9992665,1
4978802,1
610114,0
5916530,1
8892898,1
5629942,0
7193358,0
9572979,1
9764244,0
10065530,1
3002659,1
10194803,0
8129671,0
7793028,1
8023804,0
9637884,1
10200348,0
8171046,1
4843689,1
7412571,1
6924850,0
3045304,0
626621,1
9655244,1
9967387,0
8598970,1
278499,1
9932610,1
6040615,1
4864659,0
9485802,0
4531480,1
2072851,0
4876657,0
4423224,0
6002374,0
7516195,1
9236544,1
10126205,1
2029501,0
6628978,1
10046396,0
3007648,0
7319311,1
10017617,1
8017546,0
9248712,0
10059758,0
9674707,1
7076029,0
9271199,1
9005614,0
4009435,1
1619106,0
10189794,1
8560180,1
10039611,1
5528675,1
7980341,1
8970567,0
5437116,1
9891169,0
9275212,1
4514574,1
5481211,0
3210065,0
4226527,1
4740427,0
9898686,1
1152,0
8402202,0
3318615,1
4945785,1
8619278,0
9213201,0
91442,0
5185219,0
9369184,0
7493196,0
8079836,0
9817468,1
8192817,1
6984514,0
7281249,0
6873056,0
2784447,0
3908317,1
9964677,1
9237303,0
20903,0
6450201,1
1791639,0
8893664,1
3841784,1
9503879,1
5851550,0
9131566,1
8665665,1
4434933,0
9481161,0
9125207,0
9984439,1
4995112,0
1605904,0
9615695,1
7631206,1
1599926,1
9964675,1
9304158,0
10175508,0
2976315,1
5554570,1
5937311,0
7223414,0
2804863,1
9996374,1
8403107,0
8155282,0
4508445,1
9691680,0
8030624,0
5097611,0
9832842,0
759868,1
4205190,0
9857592,0
5656795,1
3296049,1
6278459,0
3615464,0
7968244,1
8728049,1
10127194,0
684231,1
1345683,0
9811971,0
1149283,1
10156225,1
6561456,0
4349415,0
5718723,0
9988103,1
7212429,0
9203386,0
2397418,0
7851287,1
7444285,0
9997755,0
9489375,0
7304974,0
31444,0
9851715,0
6893911,1
4502995,1
9959120,0
594857,0
8912426,0
9588941,0
9563782,0
9306314,0
9214276,0
1543966,1
4701757,0
8878807,1
4311951,0
1274959,1
416500,1
5585428,1
3049562,0
9851324,1
5965085,1
9141135,0
6393852,1
9459859,1
8632966,0
10009651,0
1475811,0
8210295,0
5242403,1
4896895,0
10197211,1
3192151,1
7431971,0
6776164,0
8586531,0
9441694,1
9247703,1
10022886,1
3720325,0
10260572,0
730503,1
8843204,1
9229011,1
7561342,1
10022490,0
4504688,0
8147340,1
8008027,1
2132114,0
927631,1
9442571,1
4741793,0
4212090,1
9734346,1
6091521,1
2606813,1
9482180,1
10159831,0
9895560,1
7939057,1
9071533,1
9236712,1
5564654,0
9527370,0
8916076,0
9115893,0
8181982,1
5083519,0
8322585,0
5792965,1
8099823,0
9900004,1
9045181,1
9763562,1
7906330,1
9434759,0
6965982,1
7863479,0
8822405,0
7771509,1
3572898,0
1997894,1
2559402,1
1572451,1
4453667,0
6163699,0
8966880,1
2973222,0
5914818,1
8359268,0
5223977,1
3827852,1
9888213,1
7980671,0
3667398,1
5885372,0
6697961,0
6293045,0
9658694,1
5495147,0
1157125,0
8543739,0
5476648,0
6604810,0
4822753,1
8977855,0
244214,1
5744357,0
27156,0
10154258,0
9541083,1
7769951,0
9246889,0
5119587,1
6957937,1
7933834,1
271519,0
2087476,0
9130868,1
8602659,0
57743,0
9478558,0
8144881,0
8705127,0
5364195,0
1944928,1
10002504,0
2990750,1
4889628,0
10277588,1
9257284,1
284794,0
7629207,0
9372710,1
6913886,1
7874775,0
7434931,1
6740377,0
9985742,0
3212581,1
2893624,0
7919200,0
10120098,0
8913012,0
939405,0
8009528,0
7999154,0
8205469,0
9781794,1
6759198,0
8184257,1
7036100,1
6411752,1
6649706,1
9051637,0
9293144,1
4562124,1
9345492,0
8368530,1
8434257,1
1502256,1
7010622,0
5816073,1
8073171,0
189307,1
5988571,0
6158304,1
4042853,1
9759754,0
5852638,1
9287345,1
523110,1
71437,0
8501680,0
8488389,1
8358842,0
8078856,1
7138045,1
7695574,1
4817543,0
10177273,1
8432069,0
10122300,0
8602035,1
9367939,0
869343,0
8361187,1
10264486,1
9656587,0
9355011,1
5361061,0
1394058,0
9573667,0
9638161,1
2135369,0
7951739,0
9690007,0
6216166,0
10194107,0
9818486,0
7423473,0
2979040,0
6820043,1
9881694,0
8163761,0
2186539,0
9852969,0
3185945,1
9289879,0
9605383,1
6101450,1
3296655,1
3625048,1
5882672,0
7319540,1
9914141,0
8048287,1
4257992,1
7719481,0
2444912,0
9279425,0
1338364,1
10260223,1
3835285,1
5593276,0
9776593,0
8409723,0
260703,0
7911096,0
1336384,0
1106685,0
10037049,1
5880378,0
9752296,1
1103906,0
9796739,0
2985281,1
6075907,1
9298785,1
6105333,0
9845327,0
5496061,0
8839795,1
9569845,1
5752145,1
9948776,1
2881722,0
4886697,0
4697572,1
9286028,1
9499095,0
9341964,1
8362769,0
8714106,1
9421480,1
1888568,0
9829847,1
9737041,1
10098952,0
10226643,0
8645917,0
5096969,0
36816,1
5718696,1
5065491,1
4450072,1
4887428,1
5444950,0
10116841,1
1171154,1
10068233,0
8931612,1
9843649,1
10127756,0
10200419,0
7898700,0
7065179,0
9992614,1
4910595,1
8799482,0
8717907,1
7564841,0
191412,1
9299127,0
9256371,1
10107751,0
5243386,0
9146682,1
9243610,0
5135597,0
8361731,0
8021655,1
1502260,1
7353929,0
9905406,0
9647274,0
9689403,1
7918617,0
7550677,1
8529765,0
5722545,1
5859727,1
1400426,1
5337487,1
5741180,1
7313954,0
8530446,1
9456649,0
8469595,1
8040153,1
7287774,0
9172471,1
8369135,0
10267392,1
4524696,0
10240232,1
4786485,1
5149666,1
2928518,1
8082581,0
8865726,1
2031814,1
7188294,0
1960945,0
1910764,1
1504076,1
9836186,0
271050,1
9375028,0
7140405,1
5218892,1
6667050,1
10123843,0
9703882,0
10010529,0
10096077,1
7847928,1
6204899,0
2276264,0
7861268,0
5869723,0
9819621,1
3791864,1
921461,0
68776,1
66910,0
380549,1
783041,1
9597162,1
9828600,1
8636669,0
8332488,0
7629153,1
7517403,1
9746564,1
6810551,1
9815393,1
2542991,1
6390923,0
8888336,1
9423066,1
672067,1
9570830,1
4300740,0
7191372,1
5184027,1
9753224,0
4230128,1
7958303,0
3241555,1
7190579,0
10171294,1
3105892,0
8665309,0
2970534,1
2239005,0
9691717,0
2165908,0
7796626,1
5491029,1
8568942,0
9319831,0
1751630,1
8479171,1
6359197,0
9589823,1
5737086,0
6138232,1
8256585,0
9908568,1
1808244,0
5990242,0
4907110,0
3347595,0
5684028,1
9919227,1
3476564,1
9293269,1
7247599,1
144884,1
8600848,0
9435657,0
5526419,1
5527330,0
9401758,0
4824083,0
599073,0
7931501,0
4495269,1
3424605,0
10221466,1
2199804,1
7467084,0
5701347,0
5013753,0
9476423,1
7404425,0
9996681,1
2676591,1
8101090,0
8703492,1
5342,1
8103123,0
10175462,1
1307461,1
5194314,1
7497048,0
2935619,0
2293582,0
5754567,1
8083437,1
6470593,1
9742390,1
7478691,1
9249049,0
5162424,1
5773327,0
5868856,0
3899978,0
1362472,1
9556860,0
1620886,1
9325562,1
8590625,1
5139478,1
5289358,0
1152121,0
8858696,1
9934265,0
8964655,1
4316303,1
7361052,0
10069963,0
9451339,0
9952187,0
1187842,1
7246560,0
3059901,1
9904807,1
8093523,1
1470761,0
9008069,0
6962174,1
4425058,1
1689619,0
9282148,1
10071862,1
9450306,1
5927760,0
9398844,1
9790847,0
7208913,1
5425347,0
2506196,0
4347230,1
9445041,0
7263890,1
8906782,0
7004640,0
477066,1
10155689,1
5702965,1
9150688,1
972876,0
9250881,0
7456027,0
2429824,0
6869981,0
7679313,0
5306800,0
9803091,0
3068607,0
8060438,0
6183631,0
5785359,1
7435658,1
6332637,1
6649304,0
9073563,0
7945715,1
8060480,0
7905120,1
9970477,0
9748976,0
10126352,1
2281242,0
5801711,0
7240411,0
3845403,1
7135620,1
6583841,1
3546738,0
5472772,0
2112885,0
3717968,1
3287663,0
8566820,1
2020436,0
6239979,1
7235760,0
6317934,1
6157826,1
7760213,0
8352563,1
3989605,0
6189438,0
260774,0
7928756,0
7339414,0
8634407,1
8843987,1
4013859,1
1928774,1
10070312,0
2311739,1
2794955,0
9683600,0
6328300,0
6419250,0
8731387,1
2110422,0
9448407,0
8937509,0
3083762,1
7499669,1
1256195,1
1651612,0
8143705,0
2708184,1
3649624,0
9868457,1
9385440,1
8622367,0
6243179,0
5527700,1
4584145,1
8698634,0
3525485,0
4599814,0
7489412,1
8369182,0
4218826,1
109141,1
8670444,1
4412642,0
2842841,1
1498083,0
3540210,1
9939107,0
8828242,1
9757052,1
1584058,1
8620587,0
5693572,0
2386584,0
7134363,1
8903170,1
3572279,0
3430691,1
7413015,0
5751262,0
2688976,1
3319546,0
8480655,1
8718952,0
8867422,1
6139660,0
5448610,1
10199768,0
5462737,1
4544896,0
4583076,0
9703025,1
5753947,1
9325793,1
6390039,0
8950264,1
7857108,1
9123828,1
9716202,0
8874811,1
6835541,1
7701388,0
5739772,1
5725688,1
9089001,0
6152432,1
2672813,1
9492630,0
9811799,1
8764098,0
7325730,0
6850873,1
9924698,0
8490184,1
7445593,0
1599212,0
9868496,1
9472824,0
6813943,0
9887783,1
9422959,1
5823208,1
8057447,0
5464553,0
1896260,0
8927280,1
6836825,1
5458150,1
9114445,1
6854096,0
8568429,0
5867632,1
6820141,0
9418254,0
8320566,0
7544233,1
10135111,1
6493025,1
872544,1
10276271,0
9717017,0
